0.001850,200
0.001920,200
0.002005,200
0.000660,200
0.000903,200
0.001121,200
0.001901,200
0.002091,200
0.002280,200
0.002876,200
0.000955,200
0.000856,200
0.001192,200
0.001056,200
